userId,recipeId,name,rating
9915,5125,WD64G9F,1
3173,1585,C5SYB,5
150,2298,6YF9U,3
131,9293,Z,4
870,202,ZMBJ,3
5431,3301,0V9AJG3,3
1836,7182,J05V11HRB2,4
2992,2221,2QJDKQMOGN,3
3966,9224,055GKT0,4
2865,6384,0,2
7162,7873,K1X9WB5IMJ,2
7097,4238,J6MK,3
5173,3770,KG6PE6AN0,1
7366,813,5E,1
3180,5209,4F47S8XL,5
953,8388,04B0D6F6,3
8086,8738,SKY3QX5D3,1
2324,8031,CT66C2U,1
2717,5515,Q7D,1
7361,4419,5H6,4
7610,703,DS04F4,3
453,5036,H94YD7B3U1,2
1941,5596,YR,2
4038,2881,7V8QV,1
8173,2968,XRR,3
7051,2172,4XQ,1
4437,6523,Q7PIP,2
1328,3902,QERX,5
5219,316,G3GJPC,5
1411,1749,GN9Y12E6JB,1
9435,869,02TTD3E1G,2
3876,1406,8,3
5375,9388,L4J9,3
5133,3701,Z4TNPYHE0,2
2828,825,WW1LO,4
3585,4121,Q5T6IL0G,4
6980,1239,OY1QQ,4
5401,3870,9E,4
7420,2396,KXXUD0S,2
270,8215,LD9,2
5036,1126,2V595,4
3149,3555,NELB,5
8958,7842,3DHGAWE,1
4813,2065,BFRN6O6EJO,4
9222,2973,MJXL,5
5903,4403,FH,1
2813,4132,IFZ,2
3771,316,G3GJPC,3
6228,8077,PCYN70X5,4
2601,516,9QWXG,2
7268,5122,YCX6ERY2I,3
4180,6156,1B85MUR,5
8256,7410,XL6T9DKS,2
597,3332,DZEP6ZK,3
7714,4684,KT87WOYV,4
3617,6577,QW96ABNY,4
8870,5247,CBNK3X,5
1128,3516,XW8,4
4371,5003,0,3
9040,452,2YGAPLOSL4,5
2796,6204,U,4
7141,1425,H26RCDY5KX,1
8962,7144,D,2
567,3336,701430,3
1128,3734,J,5
9394,6186,1EKXI,4
5751,2834,XQMXD,5
1690,151,L3QJN,5
4280,7988,BCBIR3,4
5871,1678,C6LT,4
831,2682,R,5
2112,6653,Y,4
7440,5015,7,5
4760,1391,DQ0M,4
6650,9660,HYEX7,3
8357,7806,GCCBO78N,5
7230,4846,CF353KX3F3,1
3601,9236,I,1
733,5655,WL,4
208,1120,ZT71AZ2,4
3653,5949,YFA10Y,3
2933,8763,Z,5
3857,7052,L9I6X11,1
2169,4440,OVH,4
3091,7545,H,1
7416,4325,NHW1,5
5324,2209,MQWC1,3
9208,7778,X1,2
2472,2349,KXW1RIP,1
7604,8942,PZHSNS8K6,3
6299,9428,1LN2H0C9,4
4860,3500,E25,3
7832,6849,4Z9C,3
5833,4497,V5RBISKWA6,4
7619,6186,1EKXI,1
5853,9591,FOMK9Q80,3
4492,76,19JHP5,3
7804,5152,CX3ZI,3
1741,5968,VMZ,3
8414,7639,VLA05GDE,1
8590,5444,LG,3
3124,4688,Z7A8,5
3801,3250,IAAGAXE8R,1
8126,7751,5362AU,1
2382,7462,V3YAZ9L9,5
2640,9138,M5W,2
3736,8193,98,5
2742,36,VMFJVN,3
308,8667,OE2,3
6058,3464,WDDWV4,4
9511,3052,2TQUPY7CJN,5
7150,8297,JZ,1
8132,9184,BZPGYV0,2
1903,6943,7FOD,4
1923,337,LHI6QXNRBJ,3
8228,2769,PQO7SC41I,4
5651,500,649QEJD82,1
3571,7521,4P68I,2
69,3407,JUDQRI1NY,3
2417,6133,W8O2K,1
5802,9013,JBB3D2F,5
4731,526,ZLUMDG6YBO,4
4951,2477,KMO8HQ52,2
9271,3651,JYI2K26,3
4460,4951,Y3SFO6,3
3157,7296,MGAS,1
6288,1135,8W0C2CXA,1
7095,9468,WGUAN,4
8494,3304,1IJBZ3U1,2
5118,6251,S8EOY,4
3958,8505,8OPK,2
2951,5670,3OD1,4
3878,4022,45ZB3RP2,5
8248,6380,N,2
3565,1078,8M,3
3508,9572,KFZ484U,3
2213,9882,I9T,1
9396,6746,ZIEP,3
7670,5050,YZ8YW,4
7128,1702,J7T,5
7829,2906,LTJLSID,4
9441,9922,AIM5SFE,1
5140,1061,YG1217,4
6514,862,NXZF4J4,1
5771,8047,TRJ,2
3729,993,X9LO2KUMKA,3
1969,2979,P1G,2
5124,2589,J,2
7456,8762,1,3
629,8451,GWQ7N0O2FI,3
4335,9763,W3P5XJIEYW,3
5172,9349,DJVUPY1GZ,4
4501,5065,V5ZSUJ7,3
8579,3045,EIR,4
1483,9182,S,2
2310,7945,EGHJW,1
2335,8027,VJKNTWYT7,1
1383,7494,RXM6CE,1
2667,7012,0E5Y,1
1837,5069,HPPXPGXF,1
6162,1977,XQ0DN5H,1
144,5821,7H6L,1
7522,6260,585,1
7500,3261,FOP,2
1390,3105,6UU,1
4813,2224,PQ3MH9VW,5
8771,5628,8YKKBYQW8,3
1548,7977,FOCHB,1
2185,6176,H,2
6068,8554,2MFKJNR6,1
1400,6513,J,5
3040,5636,ZZZUSS6EH3,2
1637,2091,PJWF,5
690,1303,MLB6JFFI,4
7719,9831,ECF,1
7987,3683,ODF7DZUV,4
3957,9001,I6RVB,2
6229,7569,QHR,4
4068,921,9,4
5819,9674,YCMA9DZQRQ,1
1263,5109,3CRTAEQ,3
3829,6422,O,5
8259,2294,FMGGEICDX,2
4020,8828,Y,1
6034,6075,X7902W5KLC,2
6379,6149,QU,4
7134,3305,DJDF8DNFCB,3
3741,2935,ITM,3
4023,9289,PVKM02PDI,5
594,6237,GHM,5
6364,1760,83ZPCM,1
8834,9727,XYHH1,5
8660,2884,50F42DVM9,4
5474,6265,4X,4
237,180,X2JE2TI2TV,1
5232,1873,30C,1
2991,3507,SXU40DPY,2
5049,7360,RT,1
2551,943,EO4PS78,5
7740,4907,N,1
7587,9300,KK8,2
4767,9277,AOH8OKPBWA,2
7869,4110,ASC7,1
3453,8208,FATK,4
3650,9489,ALRN2KN3G9,2
3989,4110,ASC7,2
301,1449,GEURIYZ,4
5738,4755,HT1VNI,1
4560,7064,D9,4
4341,3397,9SSQZ5,2
3331,5379,REG,3
1614,4189,O55KDV,2
1257,445,RUE3Z2ACU,3
8177,4725,05,2
7329,2086,JZKY6L8D,5
7860,1798,6JK,3
922,7634,EMXCLE1N,2
8223,9905,MA5VF,3
4631,5860,F7YEQ4ZKZU,2
7248,9765,6MG,5
4027,1234,HMSAEOT4SM,4
6530,7021,ASV6TN6Z,1
97,6718,1M9PM7D0T,2
8222,1391,DQ0M,2
3303,6979,PDI,3
4335,4801,BD,5
3923,8931,A7YZ8KJ1M,2
4647,3516,XW8,4
4811,1530,JF,2
3229,353,JYUVI,3
6079,3861,M1MMAE,4
7058,7379,EWH0,4
5786,8604,Z090,3
7679,4646,LQNJ6T,5
6453,3112,ULRXU,5
8436,7695,1WO72A,5
7459,162,DK6PHG38W1,1
3567,5979,RFCAIGY18,2
4490,2491,TVYAP,4
1077,6853,AD3T2,5
4536,9681,B,1
7641,3685,EK7PZ6C,4
4883,6540,G,5
5735,3702,IHL72GURT,1
7149,4706,GE3A3,4
6053,3175,6,5
5049,3914,CZ,2
145,7266,WNCN7IQ14X,3
966,8723,PRX,5
785,8362,Y28FNUYOL,3
9758,1164,EG,1
3197,6516,OBDS8PSFPV,1
5197,8373,UKOR,4
9438,3807,BR7L,4
8279,4219,WWQQ,5
8958,3175,6,1
1875,9392,15T3X5E,1
1530,2960,FFFQORRZA2,2
5572,4836,2L,1
9383,6272,X9HA4OO1J,5
5518,8504,A4JM,2
1200,881,W62B,2
5625,3259,I17S1NZXGT,4
8357,4084,21LC7,2
1845,6045,IVQ4XYX1,2
8206,7121,DFX8V5J,2
7194,411,5O3L7IMA6,3
986,2075,V1G8RO,2
2408,7232,UY4,2
7437,586,O1Q,1
9487,7189,65,1
688,969,4E46R,1
5640,816,JSKLRKQ,4
4961,5571,BKDWL,5
6787,8192,4TMFAG8XLG,4
5656,3880,PTE,4
8874,7768,3NRFSSGR2,2
686,2102,KO4O1KY,3
8434,544,OAEJ4EROX,3
7954,4423,R7GFK6NKCN,1
2320,8476,YHLGPII,5
9184,4036,80,3
180,5532,YWMQG2,2
8689,6961,DC1O1W,5
3092,7964,0,5
5274,6194,B,3
5886,140,X0,1
3894,8899,9AZXED,3
8569,5088,NXH,1
756,5551,EM0H5TETU,1
391,4676,CCR0VA,3
8018,8966,25FYTDT134,4
1197,7560,NZO449,1
9672,2035,MDR,5
2689,2050,HPC4KO,3
6445,480,P8E7XFI8V,1
452,5629,RIA30,4
1881,2056,YMWY,2
7954,2047,L,1
9406,7993,BSF4T2,2
5672,6826,ZQ6ZRSMWK,3
1613,4135,P,5
4259,8803,5VBHLHA2DM,5
2353,6511,PQD3Y25FCB,1
9923,880,AX1DW28W,2
8793,9829,BAVU30Z700,5
3472,8265,31OMNND,1
3934,9954,M,2
7713,8167,AA7T2F7,3
129,980,GYUKB,5
6288,4228,5H1D,1
1220,648,YE817Z,1
4722,7354,PG0GKDL,2
3977,9377,3S2GFL9,5
7816,2307,G,4
7919,3303,LJCZVFBY,5
3843,8285,43Q8J2ARI,3
6179,5211,QSJ,1
1315,7345,M2O508F,1
6270,1863,FJKYK9,4
411,149,LE,2
2685,4100,RJCSUBA2H,2
780,4825,G072,4
8702,2995,ZLJZN,1
3073,566,DRO,5
3631,4586,XY4G782I,1
6252,5980,CS,1
3759,5684,GC32LXT8LJ,1
8890,4125,NXP,2
5329,3691,5SBVB6,1
732,3661,PI9T,4
4324,5168,R,3
2031,1886,PIX8U,1
5183,4965,LIL,3
8963,1808,004L1,3
8702,7499,D,4
8437,489,4F8M4BBGVD,5
8473,4408,MEYK1B,3
8287,5439,33NEL4,3
7240,4646,LQNJ6T,2
2539,6394,A5KGY2,5
5997,5806,U33SLANH6,3
9842,4843,MYRPF2H,5
6575,9617,PCQ2,4
7633,7715,0YUOE1,2
6148,2062,B8CX,3
5636,4026,T7NVKCL,4
3892,6296,0GMUFBE7L9,3
3035,5611,W63TNVG7EM,3
6184,1949,TUFG0,4
7368,287,HW,5
4140,7256,F57NGG2E,2
2144,2933,4D25OZDX,2
9859,9686,9MY,2
4008,887,FSVUG,1
4254,3275,C00W,5
3586,2146,WF5,4
5491,5990,X75UD5ZJE3,4
2127,4328,I4I3HC,1
4589,9551,L15WQYK,3
967,7085,VCH,3
129,1178,J93MLUE,2
984,9295,C,4
8251,6751,PO4W,1
6110,9863,L9W67J,3
4260,6077,R2878294F,5
1565,7882,8RAJPUTG,5
8920,1009,D30ZIZWT,3
4061,4564,U9,4
1867,8055,UNDOFZK,3
8759,6204,U,4
353,9633,IXFTOBU,4
3535,3404,GI7G53O,5
4556,3792,X,2
3201,8901,7NNGHNE0,3
7230,6818,WS,1
1483,6159,ZXJU970J6,4
3624,9943,VZU2ZAS2,4
6019,1149,U,4
2715,5034,BZI36,3
3273,1249,DV9FVH1Z,2
9516,8522,6F,4
1487,4805,6KS4B,3
4241,2171,XO5WFD1,5
7000,7289,77IR,2
9281,194,2K52ZSVJ2,5
5438,6460,KCPLB,1
1485,8797,1KPEA0,1
1946,7828,HAG,5
223,4622,YXL1OO,1
414,8886,DSL9KQL,2
9053,4440,OVH,5
720,6794,Z6F3L8HE94,5
6654,1544,EWQ6,1
2265,1347,SDPH9X1,1
8988,7595,NFWOV6H,4
673,9311,2TU,2
3896,6411,I9UHS,2
2509,692,PB,4
8462,7197,OOZ,1
1752,7247,2,4
2304,5039,TJ8,4
4376,9861,KP,3
284,5218,GY,3
5602,7547,7N5,4
7972,8469,QQ8B,2
5831,9630,J077424,2
4771,4103,3,4
7290,482,1AWWK972N,4
8375,1691,KB,4
2091,2684,96B8,4
8323,4453,L6YQW1P8,2
624,5735,90,5
1557,3658,VJXEO,2
719,1639,161Z7BV0,5
3147,7263,GOZA6YOPP,2
4112,8200,GYTYQJN02,2
3456,418,NASIQRFUF,5
8418,5532,YWMQG2,2
8385,7885,BAXX,4
7576,7450,JGK,1
3864,3286,R58FNC3K,2
4495,5794,YMO8A,3
6596,1176,GT,5
8126,1737,LD9P5TZT9E,5
1562,2735,T2,1
9415,7630,JHTCFZA,5
1634,7295,APS2Z,3
3859,4144,ZO,3
837,3795,Y,1
1006,6362,X671A0MBX,2
4343,7379,EWH0,1
3643,2220,SAJI4U,3
4428,8354,2Y32VQ,2
1427,2070,JKL6GQ,4
7739,8770,NJM4,3
5116,8624,UH6,5
4031,3055,8YZBPK1LY,1
9844,9359,YT,2
2975,5997,R9V,5
6496,2060,E,2
7339,7809,C,2
4822,7242,WQX9BS0Y,4
8931,2069,DYQVU,4
143,7687,P5,1
7911,2019,PQDM64S9ZO,5
2360,300,EAL,5
4345,6343,WTJ2PA7L,3
4447,636,B08VJRJCD,1
1750,6909,DE9LM75H5,1
7435,5134,NGRE8BNH,2
9527,6885,LMEFZ2,1
2405,7231,8N3PW105,2
5736,9726,ZAG0UMQGD,4
1137,6633,PVFSU2UEH,3
4563,9484,773EAB,3
3538,988,MJ,2
8102,3657,66,5
9583,4223,SVJU,2
6008,2509,SESDZ9,2
3384,4824,1HL9,1
3578,269,8ZA,3
4240,948,QYV4P,2
9650,3194,6T,1
7507,1088,ZYBB,4
3514,3780,RQZG84ZY,5
1096,4999,MG409,5
6181,1183,BJDRUX4AGM,5
4597,7443,U,1
8549,1392,KLF,5
3972,9444,DU3YWANUS,2
9663,2828,U7,2
5706,5128,2,3
8666,5431,AW7E5LHUT2,3
4922,9328,FXL6,5
2834,2497,N34WHQ2,1
2397,991,CG,3
3197,9701,3JCWC3,4
5168,9816,7IZSOF2SQG,3
7570,5272,6ZKEIHH1C,4
9641,236,LNE5ZGOK,3
670,8327,DT3R6LTJZ,1
8069,2815,N6NY,1
2201,1946,OE09268W,2
7192,7667,2A5RXH,1
6401,6661,S,2
5569,9307,BFXWLP,5
5108,2993,IEGVS2R,5
8975,5098,4MTP9,2
8415,6806,3E0HA,3
6280,8203,F,2
5211,5198,I,5
7126,3429,9HDM,4
4562,2439,B6V08N3,2
6373,9492,7F,1
9047,3350,W3YH,5
2613,4776,2O,3
8297,8323,37C7,1
9710,9228,56Y191,5
4625,9636,0EG3NZVY7D,5
261,7141,B4USQ,2
6378,7510,YAC,5
9339,6543,EP,1
1559,2997,AJMF56W,2
1294,1440,WS4G90,4
2001,5278,IZ1EPP6I4,1
9805,6085,5X6AFI4NCK,5
4535,8073,UMMGIVGYNE,4
6196,8691,AW,4
1348,2015,0F2N3I10AA,4
2180,6655,UMNF3S,2
2538,7708,WX4R61AUU,2
7898,9131,JOGFTIHX,2
5195,4936,BOAK,5
2011,7916,GX,1
9895,16,MH7X,4
8838,4334,G49UBMAZ9E,5
9794,4052,0CM1020,3
7158,872,93P0I,2
6411,4223,SVJU,2
3994,5850,Q3,4
8289,737,YJDGY6F,5
8130,6208,Y6RW87J,4
7213,2781,3VP,1
1422,285,TN21OZ,3
7970,8505,8OPK,5
390,182,XPGUOK89,4
262,7999,WUO83,2
4157,3335,EKDKNE9RP4,3
1986,9925,BAX1PX51HY,2
8830,2794,QPD,1
1736,3808,OQ93S8T154,2
2475,1302,VQ,2
7713,9043,IN,4
2416,3487,ZO6LPTBM5,1
4870,1583,GWTE2Q3A77,5
1014,7217,1J,4
8662,9384,U8QIZA01F,2
9385,8143,1GT2WLW8SX,3
4101,2144,IRB66MZNA,1
1865,5713,TTVZH,3
9814,235,I1OQF,2
9430,5582,ECZP14N39F,2
7888,1260,U,2
9170,1271,KLS25,5
3934,3246,GKKY,2
9502,748,7KPRLSND,1
9036,3300,CT34XGQ71M,3
5238,1081,M,3
6104,8590,CTJ64W,5
2641,2736,DGE,2
1701,8546,XKOWS,2
3213,1193,4ULR1P,3
7361,9955,IC3M,3
9213,9228,56Y191,1
8435,2574,DZZ4C,4
9071,2893,T8VEU0B,5
2483,2780,QOWAU2,1
5898,1771,UQHYZHG8G2,1
3424,5869,EP9QG,5
8239,125,RWXYH23R48,4
9880,7921,B,2
5643,9070,H,2
5725,9083,A0KGJA,2
7836,7163,SAX7ILSN9,5
236,2648,U,4
1619,3834,ZVST3Q,5
641,715,1,4
7007,414,8M54VZJ,1
9542,4653,T9PI8ET73,5
1350,8900,KVZGTB,4
2950,9483,CSW,1
264,4893,NM5,4
8290,9021,ZSI86KP,5
1914,6817,U4G,4
7135,1303,MLB6JFFI,4
8154,2108,AQBLKB3LHV,5
7216,4172,P,2
4903,7861,4DT2L9,1
9366,7322,6FKOHPI,1
3360,8656,92DS0L,4
8994,8476,YHLGPII,5
7005,5966,MLN43SE,5
8906,976,G15R,5
4399,1098,I,3
9243,239,50GE031,2
2238,7832,1,2
428,5415,U4NX,3
1844,987,RY,2
4626,1224,ZQFFB,2
755,8168,UU58P,3
5306,6012,6P9DZZ,2
1578,2560,U,4
1036,1852,GQTWB3XT,4
864,3991,OJ3M,1
4357,3983,YPYPJ,3
2812,3667,LL6JFSAK2G,1
7137,6982,XL96E,3
954,277,1YQY,4
693,9540,WRXNNE3N5O,5
9560,6255,JM1EZ0Z53H,3
2680,6215,IHF,5
2271,343,FCEOR08N,5
17,2288,8,4
3075,2085,QM9OY,2
8816,508,2A7QTW,2
2440,6472,PY,4
1147,3062,BOI,2
3085,1583,GWTE2Q3A77,1
8754,2591,8XC0,4
1349,7711,4IVW7DE,3
1854,1754,F7Z1O4V,5
3704,1396,ZZ46,1
1755,4067,CWM88DC9,1
1603,1138,L,3
8766,3721,Z,1
6707,2473,FD,2
5970,1105,E8K,5
2999,3475,F,1
6061,5766,6PF,2
9629,1570,FO8DBGH,3
8540,7743,JA,4
2452,9779,A,3
1327,9965,JGBFT7,3
9436,4146,NL9HU7,4
145,1367,K,2
5905,8149,U3MU7NG05,2
1656,6873,C4XU9O7,1
3005,2007,E5DQ5B,3
1099,9376,QWMQR,2
7987,724,B,5
4978,6185,X2BEM,4
868,9462,YAL,3
1454,2258,99OE,3
3663,3803,JT4RIPTK5,3
4450,2370,B2I3,4
8224,217,IOYCUW08GW,3
2074,2000,4WD35JAB,1
2022,9065,T2962BCD,5
4620,237,V,1
579,3781,A,4
4956,2979,P1G,4
503,669,4SZ952FBG,4
1232,8162,VF6,5
3459,5712,JASDVS,5
8273,1205,P5D,1
5319,3829,WW,5
9135,3938,KM2JOETSRX,5
7625,427,I,1
3548,9474,T2I,5
2155,825,WW1LO,2
2352,8631,KZN,4
2860,1947,YSBG499,3
4256,6646,I,3
5781,5371,6HTW6,1
9902,786,O,4
9626,428,E,2
1225,6047,N4D,5
4835,906,DXC,3
5076,9420,KSGY,3
9023,998,OZKE6GO3,5
9651,6800,HLT3SHNPD,3
6371,7175,4JLYPY6L5S,2
3348,3576,L847GFS5OH,4
3178,3869,EW96VQ5PJ,3
4572,20,ZJBV0LA,2
4501,6569,ODFC1I6,2
3539,3468,7GIA5D,5
5850,4618,F1TUVU,1
6164,3826,33XQXX0C,1
1992,1132,LHL9V1XWA,4
5539,5848,V8VYDO,3
6987,5181,M7KKQDEZ,4
8527,3881,6O9JXKIO9R,4
287,4438,NJGVD,3
3454,1910,H2AAAC,2
5150,839,I6KYL,5
5285,3422,4HTCY3HF,5
4853,8041,M6G9,2
669,2019,PQDM64S9ZO,3
2729,7763,HLPH8TN,5
1478,488,IZUDU,5
8495,3388,CCVV76SAT,3
1397,8145,NA3228Y,2
7391,4405,SUJYH,2
3115,31,4T34TX5I73,3
5560,2642,JGN2ZVY,2
3297,1386,5HX6,4
2694,9004,1ADMTE,3
5115,819,3,1
9004,1048,A0VBAH85,3
2747,9956,RTKY8,4
1404,5903,I084U,3
7441,4959,QWXF4B9,1
4173,9624,IJ8NWW,4
8090,357,R3H34,3
1416,9082,49AGH,2
5702,3248,I939KGNI,1
1571,4052,0CM1020,2
2919,7497,2J1,3
6625,6725,K11OISKF,2
7812,8146,FE5Q3,5
3090,1803,F4OAX7IZ7X,4
7727,35,Y3J45M8,3
5545,8124,1Q70YB,3
1560,7550,K2BPIQ2,3
5106,9107,LQZYEH2C,3
6226,6158,H4WUBP6S,4
516,5714,Z7I0X,5
6111,8309,17XR02T,3
4633,1169,CQ8VDC,5
2635,58,6,1
3426,2431,SQ,1
1902,8967,MPUMP,3
5487,3238,8CX,5
3173,7603,5WYF40BR,3
5707,2790,P,3
8583,3268,6,3
5359,3758,9OE,2
1808,9993,F1NN251H,2
5980,5896,CMFBU7,5
2238,6311,RGV3EJB,4
8460,8222,ZRI0FAWR,3
5687,1297,H7FM,2
7531,9438,EAQ,3
1473,1456,8,1
1685,8613,VAYPKKP,4
5056,3745,I2P,4
2230,7703,V9GGADF4G,3
8257,335,RDX6OVRY1,2
3869,6120,14U5,2
7086,5902,70SHMVK6ME,1
6576,9318,TU2,5
4281,6477,T,3
2665,8829,2U,3
5934,2808,YLSV1,2
8336,1685,PGY,1
1884,9421,9SCYM,4
8294,627,DIF8,2
7175,5756,FR47QDQ,1
1102,9353,0N4075Z6,1
9471,6869,YR8WI0,5
5051,923,56CYM,1
2201,8137,UMUX9QBKG8,3
9051,3629,J84P,3
9341,568,9MDM5C439C,4
782,1754,F7Z1O4V,5
7862,9150,XR,3
7722,6234,H1MD,4
8156,6411,I9UHS,3
8085,3295,0K322KH,5
7054,9286,OX1,2
4163,7852,6,1
8880,2899,0,3
6367,2932,AVA1SFE1Q,5
9623,5204,W,4
5466,9067,BA8L,5
4639,2047,L,2
7364,2645,1,1
8725,3519,CIM6V31R,1
3157,9939,LWPJS6G,5
2300,1498,J,1
9409,695,X9VQU09,5
741,3722,W9MO1CFJJ,5
536,2926,G0WRZHHNK,4
9521,7118,ECI9LYYYY,1
6792,4460,H1,4
9273,6514,7XJBNZFQR,3
2692,7120,BB5E,3
5609,7882,8RAJPUTG,3
2557,2605,1WL,3
873,5385,QDB2Z15L0,1
1215,4902,7,2
3786,9605,D4CB3YQK,4
9674,9292,67S,1
6923,1908,U7FA1L1SJ4,5
203,9414,Z0DEQ,2
4108,678,NJFVBYZW,1
621,222,EFMKRWO5B,3
9336,4585,GWHVY,2
8428,2792,WMMJ6KL5,1
6656,9726,ZAG0UMQGD,1
6428,3641,EABPQM1OS,1
6132,7769,CGHDP3E,1
8306,2570,XH,3
5589,9077,1964GGW,4
7200,4790,BCJJG,3
9402,6784,GIEN,3
9681,9111,VF,1
4135,7039,E,1
116,5485,3TL1,3
1689,1578,9VF,2
4411,4714,PRCLY,5
8104,8885,48,2
8021,6428,7RQIBF,5
2049,9548,TWH,5
9341,669,4SZ952FBG,1
7390,8986,K7,2
6689,8636,EJN0Y,4
9609,9247,978GE1,3
3246,6403,SN85D,4
7757,4284,73QA,5
6350,8877,WSU,5
4491,6701,2J,5
1077,8691,AW,1
7082,5718,FNPI,3
5901,8893,CYI6781U51,5
5994,7839,9HUP4,4
2075,4368,4TBIK178,5
6814,9022,QPBEZT,1
2509,8834,9J,4
5638,3350,W3YH,4
5429,1679,MI570JZVXR,1
8548,1909,CNUXPIO7,4
2637,1449,GEURIYZ,3
6948,3429,9HDM,4
1317,1483,4Y4WI,2
8215,5828,E0OGPHKX,1
520,5554,I1C,2
9766,8293,N4RUEFX,1
4800,3522,BT8,1
3951,7916,GX,5
6157,5320,ZMZGJ1Y3C2,1
7215,495,VG9K,1
360,7311,51QO,2
6563,3472,D67GWY,3
2831,1908,U7FA1L1SJ4,5
5074,958,9TI98G7HPB,3
2381,6675,Q8BU874,1
6199,8337,TH,5
484,5596,YR,4
5972,5550,3HZML,2
5386,3621,PKRWFWTCV,1
2435,5519,GPE6WWPOKN,1
7188,4480,OU3GHN,3
3463,3895,79L2U3O,5
1725,9283,N1X,2
8215,1942,SV0W,1
3486,5922,UV4GQQ4,3
188,3550,DD6B2J0,2
977,9365,EE,2
7620,2630,AD65L1TF,5
977,5505,J1U,5
8004,8332,X,1
1798,3689,O,1
6872,9345,382N4OUX,5
4661,2120,UW5UFU,3
6266,6705,ZFEJHEESL,5
675,9689,XP6GUB57FT,1
5209,270,O,3
6488,1162,IXYH,2
5506,8795,XL8OQUXRY,1
4046,7579,5CDFTWI,4
5096,9303,UPH6,4
35,3670,W2,4
5262,6212,I,5
959,45,9QF,2
6484,3721,Z,2
9925,2457,YED8ZULS6,1
5492,5233,3VXVPNQIR5,3
2288,8382,N89Y,5
9165,3754,NO,2
3689,4228,5H1D,2
2971,482,1AWWK972N,2
8040,4572,OA6MN4P1,5
3346,3549,R4Z75,4
4791,3204,2BUVYFUII,4
5970,8986,K7,5
550,5792,DOHGL,3
6129,1521,G2NZLWGYR,4
1775,4336,W9UI96K,5
2087,521,QOUIOGI2V,1
4140,2206,IV65,1
9729,1277,5ACAPVK1EZ,3
8687,2418,KOF2B,3
8121,6071,ZPU0,3
2305,2490,S7FN,4
603,757,Z8MOGJPQTU,3
7647,3609,60P,2
3457,7857,YRQVHXN2NX,3
9284,9602,59OHDF,3
116,3595,ASPRV,1
9392,7309,PZ62SBXM,3
6725,6191,AEST7TF,4
2481,6658,FXW8C7,3
4249,4680,7KUCIUJ,2
7157,7268,U09W,3
9370,7992,56QSQJTUU,4
7821,114,A3,3
3913,9973,D4,2
5489,6939,EC597Z2,2
9884,2541,T,5
383,2941,4913CXD7X,3
8371,9552,52OIAEMRM,4
4298,809,Z,2
5422,5288,99BP3Q6J,5
1637,6144,U4YU5UL5,3
8557,7910,Q,1
10,8474,F4C,3
4214,7749,M6,2
7798,3767,0PW38S2DHM,1
1183,4268,43DV2K,4
4759,3818,4,1
8656,2799,1,3
2822,1373,R3UVHUX,4
1199,890,IKRQ,2
1471,8418,M4Q0HMN5,5
4746,6311,RGV3EJB,4
8114,7708,WX4R61AUU,3
4881,2286,N5,4
361,981,ZC9G8T2,3
2714,638,4KN,4
5535,9503,0B13M2FRHF,2
8992,9417,J3,2
4457,2982,UTM,4
6849,7517,OM6JZ,2
7074,7641,6M285,5
1439,459,1BS,1
7603,8439,E36B,2
6190,3630,QCYOI,2
9323,8260,G3SSZOC,3
2790,3150,9BEPI,1
4593,6471,9WJHH,5
2291,5432,LV3NZG,5
7761,9394,Z1THQ,3
1923,4288,QKXT2N5Z5S,3
8260,1985,I,3
5962,4695,4PL,4
4957,2739,X9,1
2762,2574,DZZ4C,1
1998,2522,P3,3
4096,8803,5VBHLHA2DM,5
206,3094,2B1MZUM,1
9781,8536,E1OUNZFUF,4
5607,1530,JF,2
8833,4284,73QA,1
8936,4636,YW3AJ0,3
9106,3163,PXXUGB9N,3
5903,396,CH77OK,2
3990,2045,30A2S,2
6494,806,6,2
2958,134,TUTOT31S8L,1
94,4393,EGVY5QI,3
6652,3915,6JBFHT,5
3309,2668,GYPT5D,4
4334,9704,38I5A7,1
1520,1615,EDLT0I,3
9964,3233,ANCMPYB7NO,3
4201,9289,PVKM02PDI,4
3529,6077,R2878294F,1
7907,7898,93JG,4
9829,7608,9EA69L8M,3
2161,3319,CXV8F70,2
2695,6326,YE,4
4494,5768,KYC,2
4462,5479,24C3UYUK6,4
2169,5662,7,5
1881,9122,MZ6K28544R,5
4942,5947,UMHIH7NJ,4
7606,3807,BR7L,3
2294,1136,AJ5KX,5
5865,819,3,2
4052,9774,7,4
1719,2898,3C624POVR,3
530,7456,RMO0KQTTZ,1
8604,6611,K3,5
7555,8532,Q2UM,3
8411,6953,5JTCQU2G,1
7344,8863,RUJBN7NC,3
2257,9749,NMNK,5
8145,1724,JM1,3
1822,7790,AO5Z5S,5
1465,1312,VVS,3
3494,4782,8CV6A0A69C,1
8243,3665,UH4V,1
8171,7149,WULIH40F,4
783,2745,L0OOW5U,4
2098,2849,4A5AJ2RQ,2
6025,7472,YQMC,1
9834,4709,F,5
8013,2048,8B,4
38,7755,FM71XJC,1
4553,6728,S,3
9195,2089,Q6H,4
5690,2097,V0,2
1934,3870,9E,3
5655,5599,I,4
3296,5636,ZZZUSS6EH3,1
4685,7760,8,4
6660,3405,DT2B5BL,5
3640,4706,GE3A3,2
6021,5000,130UOJZKJ,2
